season,id,name,position,team,conference,countablePlays,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2021,4567114,A.J. Gates,RB,UAB,Conference USA,7,-0.235,,-0.235,-0.42,0.012,,-0.631,0.754,-1.646,,-1.646,-1.681,0.035,,-3.153,1.507
2021,4431078,Willie Eldridge,RB,UTEP,Conference USA,10,-0.234,,-0.234,-0.217,-0.38,-0.062,-0.272,-0.081,-2.341,,-2.341,-1.52,-0.759,-0.062,-2.179,-0.162
2021,4618083,Ethan Hampton,QB,Northern Illinois,Mid-American,15,-0.234,-0.369,0.309,0.238,-1.135,-0.353,0.13,-0.649,-3.504,-4.431,0.927,1.663,-3.404,-1.763,1.038,-4.542
2021,4431425,Javon Swinton,WR,Indiana,Big Ten,25,-0.233,-0.233,,-0.189,-0.161,-0.41,-0.189,-0.267,-5.823,-5.823,,-2.082,-1.284,-2.457,-2.082,-3.741
2021,4360323,Braden Galloway,TE,Clemson,ACC,8,-0.231,-0.231,,-0.276,-0.439,0.149,-0.066,-0.505,-1.849,-1.849,,-0.828,-1.318,0.298,-0.332,-1.516
2021,4240412,Aaron Hackett,TE,Kent State,Mid-American,7,-0.228,-0.228,,-0.402,-0.408,0.838,0.012,-0.408,-1.597,-1.597,,-0.803,-1.632,0.838,0.035,-1.632
2021,4429209,Beau Allen,QB,Kentucky,SEC,17,-0.222,-0.477,1.686,0.797,0.168,0.638,-0.347,-0.045,-3.78,-7.151,3.371,3.984,1.01,1.913,-3.465,-0.315
2021,4873637,Cody Brown,RB,Miami,ACC,20,-0.218,,-0.218,-0.043,-0.204,-0.653,-0.211,-0.242,-4.366,,-4.366,-0.431,-1.222,-1.959,-3.158,-1.208
2021,4427111,Michel Dukes,RB,Clemson,ACC,2,-0.216,,-0.216,-0.216,,,-0.216,,-0.431,,-0.431,-0.431,,,-0.431,
2021,4429709,Jamious Griffin,RB,Georgia Tech,ACC,7,-0.212,,-0.212,-0.457,0.113,,-0.188,-0.275,-1.487,,-1.487,-1.827,0.34,,-0.938,-0.549
2021,4431028,Kaedric Cobbs,RB,UT San Antonio,Conference USA,3,-0.21,-0.401,-0.114,-0.417,0.204,,-0.417,0.204,-0.63,-0.401,-0.229,-0.834,0.204,,-0.834,0.204
2021,4432211,Tristan Golightly,WR,Kansas,Big 12,3,-0.209,-0.209,,1.376,-1.002,,0.143,-0.914,-0.628,-0.628,,1.376,-2.004,,0.287,-0.914
2021,4431271,Tamatoa Mokiao-Atimalala,WR,Hawai'i,Mountain West,2,-0.206,-0.206,,,0.359,-0.771,-0.771,0.359,-0.412,-0.412,,,0.359,-0.771,-0.771,0.359
2021,4692838,Zach Middleton,RB,Oklahoma State,Big 12,4,-0.202,,-0.202,-0.157,-0.247,,-0.202,,-0.807,,-0.807,-0.314,-0.494,,-0.807,
2021,4241608,Reagan Roberson,TE,Nevada,Mountain West,2,-0.2,-0.2,,0.078,,-0.478,0.078,-0.478,-0.4,-0.4,,0.078,,-0.478,0.078,-0.478
2021,4875786,Tru Edwards,WR,Hawai'i,Mountain West,5,-0.199,-0.199,,-0.334,0.167,-0.158,-0.209,-0.158,-0.993,-0.993,,-1.003,0.167,-0.158,-0.836,-0.158
2021,4431094,Christian Fitzpatrick,WR,Michigan State,Big Ten,3,-0.198,-0.198,,,-0.382,-0.105,,-0.198,-0.593,-0.593,,,-0.382,-0.21,,-0.593
2021,4429523,Peyton Dixon,RB,New Mexico,Mountain West,24,-0.195,,-0.195,-0.344,-0.189,0.803,-0.346,0.381,-4.674,,-4.674,-3.436,-1.51,4.014,-6.581,1.907
2021,4371980,Harold Joiner,RB,Michigan State,Big Ten,17,-0.195,0.296,-0.463,-0.567,-0.376,0.296,-0.704,0.083,-3.316,1.774,-5.09,-2.834,-2.255,1.774,-4.227,0.911
2021,4696690,Reggie Love III,RB,Illinois,Big Ten,48,-0.194,-0.23,-0.189,-0.227,-0.297,0.209,-0.142,-0.502,-9.335,-1.38,-7.955,-6.136,-4.453,1.254,-5.821,-3.515
2021,4689690,Trent Davis,RB,Duke,ACC,10,-0.19,-0.703,-0.132,-0.436,0.058,0.55,-0.199,-0.101,-1.895,-0.703,-1.192,-2.618,0.173,0.55,-1.794,-0.101
2021,4430841,Carson Beck,QB,Georgia,SEC,28,-0.189,-0.239,0.04,0.235,-0.376,0.007,-0.223,-0.149,-5.29,-5.491,0.202,2.58,-3.762,0.042,-3.349,-1.941
2021,4371860,Jamale Carothers,FB,Western Kentucky,Conference USA,3,-0.189,,-0.189,0.289,-0.595,-0.261,-0.189,,-0.567,,-0.567,0.289,-0.595,-0.261,-0.567,
2021,4432782,Brock Vandagriff,QB,Georgia,SEC,1,-0.187,-0.187,,,,-0.187,,-0.187,-0.187,-0.187,,,,-0.187,,-0.187
2021,4428887,Davis Beville,QB,Pittsburgh,ACC,26,-0.185,-0.29,1.074,-1.079,0.12,-0.169,-0.311,-0.06,-4.82,-6.969,2.149,-8.628,1.076,-1.186,-4.045,-0.775
2021,4569439,David Ellis,RB,Indiana,Big Ten,2,-0.183,-1.143,0.776,0.776,-1.143,,-0.183,,-0.367,-1.143,0.776,0.776,-1.143,,-0.367,
2021,4695619,Austin Erickson,WR,New Mexico,Mountain West,5,-0.183,0.512,-1.225,0.004,-0.463,,0.004,-0.463,-0.913,1.537,-2.45,0.012,-0.925,,0.012,-0.925
2021,4600603,Drew Carter,QB,Colorado,Pac-12,15,-0.18,-0.198,-0.068,-0.232,0.049,-0.32,0.056,-0.387,-2.705,-2.568,-0.136,-0.929,0.295,-1.28,0.391,-3.095
2021,4426530,Kay'Ron Adams,RB,UMass,FBS Independents,39,-0.179,-0.019,-0.202,-0.135,-0.402,0.294,-0.118,-0.301,-6.97,-0.093,-6.877,-2.422,-5.623,1.763,-3.058,-3.913
2021,4430602,Mohamed Toure,WR,Northern Illinois,Mid-American,7,-0.178,-0.178,,-0.132,-1.044,0.164,-0.022,-0.569,-1.246,-1.246,,-0.529,-1.044,0.327,-0.109,-1.137
2021,4362553,Brendan Suckley,FB,Rice,Conference USA,10,-0.178,0.334,-0.306,-0.055,-0.891,0.388,0,-0.891,-1.78,0.669,-2.449,-0.385,-1.783,0.388,0.003,-1.783
2021,4427144,Jaylen Ellis,WR,Baylor,Big 12,1,-0.176,-0.176,,,-0.176,,,-0.176,-0.176,-0.176,,,-0.176,,,-0.176
2021,4259180,John Lovett,RB,Penn State,Big Ten,77,-0.176,-0.465,-0.067,-0.195,-0.154,-0.169,-0.03,-0.479,-13.521,-9.76,-3.761,-7.029,-4.302,-2.191,-1.549,-11.973
2021,4035607,Amir Rasul,RB,Middle Tennessee,Conference USA,27,-0.174,0.228,-0.244,-0.234,-0.242,-0.269,-0.213,-0.037,-4.692,0.911,-5.603,-3.038,-1.695,-1.077,-4.468,-0.224
2021,4249828,Ethan Bullock,QB,Oklahoma State,Big 12,5,-0.173,-0.16,-0.193,,0.463,0.2,-0.16,-0.193,-0.866,-0.48,-0.386,,0.463,0.601,-0.48,-0.386
2021,4374267,Shaun Peterson Jr.,RB,Florida International,Conference USA,20,-0.173,,-0.173,-0.363,0.068,-0.432,-0.294,0.313,-3.451,,-3.451,-3.634,0.615,-0.432,-4.704,1.253
2021,4363640,Jeremy Moussa,QB,Vanderbilt,SEC,8,-0.171,-0.171,,-0.062,-0.049,-0.516,-0.09,-0.414,-1.365,-1.365,,-0.187,-0.147,-1.032,-0.537,-0.828
2021,4875267,George Hart III,RB,Arizona State,Pac-12,8,-0.169,-0.39,-0.138,-0.294,-0.217,0.471,-0.141,-0.217,-1.355,-0.39,-0.965,-1.175,-0.652,0.471,-0.704,-0.652
2021,4365325,Colby Suits,QB,Louisiana Monroe,Sun Belt,16,-0.169,-0.109,-0.584,-0.165,0.036,-0.481,-0.132,-0.249,-2.699,-1.532,-1.167,-0.991,0.218,-1.925,-1.456,-1.243
2021,4259363,Isaac Martin,TE,Louisville,ACC,1,-0.167,-0.167,,-0.167,,,-0.167,,-0.167,-0.167,,-0.167,,,-0.167,
2021,4242491,Darrian Felix,RB,South Florida,American Athletic,38,-0.166,0.028,-0.195,-0.018,-0.072,-0.113,-0.233,0.023,-6.3,0.139,-6.439,-0.291,-0.651,-1.356,-6.529,0.229
2021,4034857,Patrick O'Brien,QB,Washington,Pac-12,5,-0.166,-0.584,1.507,-0.79,-0.622,0.194,-0.702,0.191,-0.831,-2.338,1.507,-0.79,-0.622,0.581,-1.403,0.573
2021,4431421,Ashton Stredick,RB,California,Pac-12,2,-0.165,,-0.165,,0.728,-1.059,,-0.165,-0.331,,-0.331,,0.728,-1.059,,-0.331
2021,4429227,Jaylon Armstead,RB,San Diego State,Mountain West,21,-0.165,,-0.165,-0.103,-0.527,-0.101,-0.14,-0.243,-3.463,,-3.463,-0.925,-4.212,-0.303,-2.246,-1.216
2021,4687476,Jake Arthurs,RB,Northwestern,Big Ten,4,-0.162,,-0.162,,-1.005,0.681,-0.646,0,-0.647,,-0.647,,-2.01,1.362,-0.646,-0.001
2021,4433828,Khalan Griffin,RB,Rice,Conference USA,79,-0.159,,-0.159,-0.266,-0.2,0.486,-0.166,-0.13,-12.555,,-12.555,-11.717,-5.212,4.373,-10.609,-1.946
2021,4685188,Michael Redding III,WR,Miami,ACC,1,-0.159,-0.159,,-0.159,,,-0.159,,-0.159,-0.159,,-0.159,,,-0.159,
2021,4576173,Joey Marousek,QB,Akron,Mid-American,4,-0.155,-0.155,,,-0.566,0.256,-0.044,-0.488,-0.621,-0.621,,,-1.133,0.512,-0.133,-0.488
2021,4373015,Craig Williams,RB,Baylor,Big 12,4,-0.153,,-0.153,0.176,-0.297,-0.667,0.176,-0.482,-0.611,,-0.611,0.353,-0.297,-0.667,0.353,-0.963
2021,4430898,David Afari,RB,Miami (OH),Mid-American,25,-0.153,,-0.153,-0.486,-0.117,-0.001,-0.153,-0.155,-3.837,,-3.837,-4.858,-1.055,-0.006,-2.6,-1.237
2021,4683667,Trenten Howland,RB,Indiana,Big Ten,6,-0.153,,-0.153,-0.214,0.094,-0.463,-0.091,-0.463,-0.917,,-0.917,-0.642,0.188,-0.463,-0.454,-0.463
2021,4259314,Parker Day,RB,Rutgers,Big Ten,2,-0.148,,-0.148,-0.063,-0.233,,-0.148,,-0.296,,-0.296,-0.063,-0.233,,-0.296,
2021,4433855,Terry Lockett,WR,Michigan State,Big Ten,5,-0.148,-0.148,,0.25,-0.744,,0.25,-0.744,-0.738,-0.738,,0.75,-1.488,,0.75,-1.488
2021,4374504,Brad Dennis,WR,Southern Mississippi,Sun Belt,8,-0.148,-0.148,,-0.097,-0.232,-0.096,-0.118,-0.237,-1.18,-1.18,,-0.387,-0.696,-0.096,-0.706,-0.474
2021,4431465,Behren Morton,QB,Texas Tech,Big 12,5,-0.148,-0.337,0.137,-0.559,0.137,-0.226,-0.559,-0.045,-0.738,-1.011,0.273,-0.559,0.273,-0.452,-0.559,-0.179
2021,4372568,Nakia Watson,RB,Washington State,Pac-12,36,-0.148,,-0.148,-0.202,-0.056,-0.145,-0.204,-0.049,-5.322,,-5.322,-3.237,-0.502,-1.452,-4.685,-0.637
2021,4568526,Maasai Maynor,QB,Navy,American Athletic,21,-0.147,-0.231,0.356,0.085,-0.188,-0.439,-0.063,-0.24,-3.095,-4.164,1.069,0.767,-0.94,-1.755,-0.696,-2.399
2021,4431870,Casey Filkins,RB,Stanford,Pac-12,11,-0.146,-0.168,-0.134,-0.797,0.635,,-0.129,-0.226,-1.609,-0.673,-0.936,-4.785,3.176,,-1.157,-0.452
2021,4429023,MarShawn Lloyd,RB,South Carolina,SEC,67,-0.145,0.334,-0.184,-0.219,-0.012,-0.261,-0.236,0.018,-9.721,1.668,-11.389,-5.907,-0.311,-2.871,-10.156,0.435
2021,4680023,Brandon Epton Jr.,RB,SMU,American Athletic,19,-0.145,-0.418,-0.13,-0.391,-0.129,2.454,-0.288,1.068,-2.754,-0.418,-2.335,-4.304,-0.903,2.454,-4.89,2.137
2021,4569593,Zach Weinmaster,RB,Nebraska,Big Ten,1,-0.145,,-0.145,,-0.145,,-0.145,,-0.145,,-0.145,,-0.145,,-0.145,
2021,4575671,Jalen Joseph,RB,UTEP,Conference USA,3,-0.144,,-0.144,-0.262,0.091,,-0.144,,-0.433,,-0.433,-0.525,0.091,,-0.433,
2021,4361048,Patrick McSweeney,TE,Coastal Carolina,Sun Belt,1,-0.142,-0.142,,-0.142,,,-0.142,,-0.142,-0.142,,-0.142,,,-0.142,
2021,4261074,Cade Sutherland,WR,South Alabama,Sun Belt,5,-0.139,-0.139,,0.307,-0.116,-0.385,0.307,-0.25,-0.694,-0.694,,0.307,-0.232,-0.77,0.307,-1.002
2021,4429287,Peny Boone,RB,Maryland,Big Ten,39,-0.138,-0.544,-0.079,-0.123,0.004,0.818,-0.177,0.201,-5.399,-2.719,-2.681,-2.462,0.055,2.454,-6.203,0.804
2021,4256045,Marcus McElroy,RB,Colorado State,Mountain West,4,-0.137,,-0.137,-0.241,0.214,-0.735,-0.488,0.214,-0.547,,-0.547,-0.241,0.429,-0.735,-0.976,0.429
2021,4607267,Malik Sherrod,RB,Fresno State,Mountain West,12,-0.136,-0.788,-0.005,-0.402,0.032,0.188,-0.487,0.566,-1.629,-1.577,-0.053,-2.008,0.191,0.188,-3.894,2.265
2021,4361027,Thomas Yassmin,TE,Utah,Pac-12,2,-0.134,-0.003,-0.265,-0.265,-0.003,,-0.134,,-0.268,-0.003,-0.265,-0.265,-0.003,,-0.268,
2021,4695669,Jordan Brown,WR,Fresno State,Mountain West,4,-0.133,-0.133,,-0.286,,0.019,0.141,-0.957,-0.534,-0.534,,-0.572,,0.039,0.423,-0.957
2021,4038438,La'Darren Brown,RB,Oklahoma State,Big 12,37,-0.133,-0.499,-0.048,-0.185,-0.082,-0.072,-0.196,-0.003,-4.931,-3.49,-1.441,-3.512,-1.061,-0.358,-4.891,-0.04
2021,4698836,Jay Sharp,RB,Auburn,SEC,5,-0.133,,-0.133,-0.957,-0.399,2.049,-0.405,0.957,-0.663,,-0.663,-1.914,-0.798,2.049,-1.62,0.957
2021,4362632,Chris Curry,RB,Utah,Pac-12,17,-0.133,,-0.133,-0.051,0.051,0.49,-0.267,0.114,-2.256,,-2.256,-0.307,0.305,1.96,-2.937,0.681
2021,4385427,Robert Cope,RB,Ohio State,Big Ten,2,-0.131,,-0.131,-0.161,-0.102,,-0.161,-0.102,-0.263,,-0.263,-0.161,-0.102,,-0.161,-0.102
2021,4248250,Ryan Glover,QB,California,Pac-12,34,-0.131,-0.139,-0.005,-0.076,-0.088,-0.289,-0.032,-0.219,-4.455,-4.446,-0.009,-0.833,-1.053,-2.892,-0.515,-3.94
2021,4578333,Dean Tate,WR,Ball State,Mid-American,1,-0.126,-0.126,,,-0.126,,,-0.126,-0.126,-0.126,,,-0.126,,,-0.126
2021,4362400,Rahsaan Lewis,WR,Kentucky,SEC,3,-0.126,-0.126,,,-0.173,-0.103,,-0.126,-0.379,-0.379,,,-0.173,-0.206,,-0.379
2021,4569574,Cooper Jewett,RB,Nebraska,Big Ten,1,-0.126,,-0.126,,-0.126,,-0.126,,-0.126,,-0.126,,-0.126,,-0.126,
2021,4695616,Isaiah Chavez,QB,New Mexico,Mountain West,57,-0.125,0.085,-0.301,-0.028,-0.269,-0.099,-0.06,-0.22,-7.11,2.218,-9.328,-0.568,-4.032,-1.785,-2.039,-5.07
2021,4690939,Greg Garner,RB,Louisiana Tech,Conference USA,42,-0.123,1.405,-0.199,-0.153,-0.016,0.396,-0.119,-0.194,-5.149,2.81,-7.958,-3.511,-0.187,2.378,-4.76,-0.389
2021,4362496,Lorenzo Lingard,RB,Florida,SEC,12,-0.123,0.804,-0.208,0.023,-0.453,0.179,-0.207,-0.006,-1.481,0.804,-2.285,0.068,-2.266,0.717,-1.451,-0.03
2021,4427217,Daimarqua Foster,RB,TCU,Big 12,11,-0.122,-0.011,-0.164,0.225,-0.487,0.096,0.026,-0.382,-1.342,-0.032,-1.31,0.901,-2.435,0.192,0.185,-1.527
2021,4261173,Bobby Cole,RB,New Mexico,Mountain West,86,-0.119,-0.418,-0.079,-0.05,0.004,-0.105,-0.198,0.038,-10.202,-4.18,-6.021,-1.935,0.133,-1.155,-11.297,1.095
2021,4570090,Chad Alexander,RB,New Mexico,Mountain West,13,-0.119,-0.305,0.04,0.157,-1.152,0.223,-0.334,0.223,-1.552,-1.832,0.28,0.787,-3.455,1.117,-2.669,1.117
2021,4362478,Emari Demercado,RB,TCU,Big 12,82,-0.119,0.426,-0.186,-0.026,-0.22,0.117,-0.101,-0.177,-9.771,3.837,-13.607,-1.166,-5.72,1.173,-6.233,-3.538
2021,4572043,Leon Franklin,RB,Michigan,Big Ten,8,-0.116,,-0.116,0.012,-1.01,,-0.116,,-0.929,,-0.929,0.081,-1.01,,-0.929,
2021,4372776,Matt Salerno,WR,Notre Dame,FBS Independents,2,-0.115,-0.115,,-0.074,,-0.156,-0.074,-0.156,-0.231,-0.231,,-0.074,,-0.156,-0.074,-0.156
2021,4384190,Praise Okorie,WR,Louisiana Tech,Conference USA,1,-0.114,-0.114,,-0.114,,,-0.114,,-0.114,-0.114,,-0.114,,,-0.114,
2021,4430867,Kyle Toole,QB,Troy,Sun Belt,1,-0.112,-0.112,,,,-0.112,,-0.112,-0.112,-0.112,,,,-0.112,,-0.112
2021,4429449,Evan Conley,QB,Louisville,ACC,22,-0.112,-0.167,0.237,-0.015,0.352,-0.634,-0.101,-0.128,-2.468,-3.18,0.712,-0.123,2.462,-3.806,-1.312,-1.156
2021,4689827,Shacori Williams,RB,Army,FBS Independents,13,-0.11,,-0.11,-0.361,0.264,-0.228,-0.101,-0.228,-1.435,,-1.435,-2.526,1.319,-0.228,-1.207,-0.228
2021,4427244,Peter Parrish,QB,Memphis,American Athletic,70,-0.11,-0.324,0.614,-0.205,-0.184,0.399,-0.176,-0.015,-7.671,-17.489,9.818,-5.322,-4.61,5.582,-7.233,-0.438
2021,4686560,Dawson Nobriga,RB,North Texas,Conference USA,1,-0.106,,-0.106,,,-0.106,,-0.106,-0.106,,-0.106,,,-0.106,,-0.106
2021,4693798,Koali Nishigaya,WR,Hawai'i,Mountain West,2,-0.104,-0.104,,,,-0.104,0.566,-0.773,-0.207,-0.207,,,,-0.207,0.566,-0.773
2021,4568024,Josh Williams,RB,LSU,SEC,30,-0.104,-0.428,-0.005,-0.061,-0.319,0.091,0.103,-0.285,-3.115,-2.995,-0.121,-0.489,-2.235,1.272,1.438,-4.553
2021,4258408,Jakyle Holmes,RB,Louisiana Monroe,Sun Belt,12,-0.1,0.745,-0.269,-0.273,-0.392,,-0.287,0.459,-1.202,1.49,-2.692,-2.182,-1.176,,-2.579,1.377
2021,4426417,Jacob Zeno,QB,Baylor,Big 12,7,-0.1,-0.187,0.116,-0.064,1.481,-1.178,-0.323,0.067,-0.701,-0.933,0.232,-0.128,2.962,-3.535,-0.97,0.269
2021,4872943,Timothy Gans,RB,New Mexico State,FBS Independents,1,-0.099,-0.099,,-0.099,,,-0.099,,-0.099,-0.099,,-0.099,,,-0.099,
2021,4363153,Tyre Shelton,RB,Miami (OH),Mid-American,50,-0.099,-0.634,-0.065,-0.069,0.151,-0.186,-0.172,0.072,-4.938,-1.902,-3.036,-1.649,2.411,-1.67,-6.023,1.085
2021,4430331,Javion Posey,QB,Florida Atlantic,Conference USA,13,-0.096,-0.181,-0.058,-0.069,-0.244,1.352,-0.22,0.32,-1.243,-0.724,-0.52,-0.486,-0.977,1.352,-2.203,0.96
2021,4372765,C'Bo Flemister,RB,Notre Dame,FBS Independents,3,-0.096,,-0.096,-0.115,-0.087,,-0.204,0.12,-0.288,,-0.288,-0.115,-0.173,,-0.408,0.12
2021,4283694,Jovany Ruiz,WR,Buffalo,Mid-American,9,-0.094,-0.094,,-0.131,1.816,0.238,-0.333,1.816,-0.85,-0.85,,-0.654,1.816,0.476,-2.666,1.816
2021,4686096,Hunter Helms,QB,Clemson,ACC,14,-0.094,-0.089,-0.154,-0.445,-0.229,0.229,-0.633,0.445,-1.317,-1.163,-0.154,-1.336,-1.147,0.914,-4.433,3.116
2021,4691688,Robbie Ouzts,TE,Alabama,SEC,2,-0.094,-0.094,,-0.094,,,-0.094,,-0.188,-0.188,,-0.188,,,-0.188,
2021,4361943,Cooper Lutz,RB,Syracuse,ACC,15,-0.093,-0.211,-0.049,-0.214,-0.168,0.538,-0.138,-0.053,-1.389,-0.846,-0.543,-1.285,-1.179,1.075,-0.966,-0.423
2021,4570088,Connor Genal,QB,New Mexico,Mountain West,15,-0.093,-0.198,0.589,-0.475,-0.5,0.17,-0.138,-0.077,-1.398,-2.576,1.178,-1.424,-1.501,1.527,-0.551,-0.847
2021,4361327,Jahmir Smith,RB,Appalachian State,Sun Belt,18,-0.092,,-0.092,-0.055,-0.476,0.088,-0.107,-0.062,-1.655,,-1.655,-0.554,-1.903,0.263,-1.284,-0.371
2021,4683501,Emmett Morehead,QB,Boston College,ACC,25,-0.091,-0.142,0.175,-0.729,-0.556,0.71,-0.25,-0.001,-2.275,-2.973,0.699,-4.372,-5.001,7.098,-2.254,-0.02
2021,4431387,Evan Simon,QB,Rutgers,Big Ten,34,-0.09,0.018,-0.509,-0.173,0.75,-0.397,-0.316,0.451,-3.074,0.491,-3.566,-2.776,6,-2.781,-7.58,4.506
2021,4602923,Jaylen Henderson,QB,Fresno State,Mountain West,22,-0.09,-0.383,0.154,-0.489,0.263,-0.201,-0.033,-0.212,-1.975,-3.828,1.852,-2.934,2.369,-1.41,-0.488,-1.487
2021,4361287,A'Jon Vivens,RB,Colorado State,Mountain West,87,-0.088,0.154,-0.116,-0.12,-0.102,0.18,-0.075,-0.143,-7.662,1.386,-9.047,-5.268,-3.656,1.262,-5.225,-2.436
2021,4365489,Troy Henderson,RB,Liberty,FBS Independents,17,-0.087,,-0.087,-0.505,-0.074,0.385,-0.217,0.224,-1.484,,-1.484,-4.04,-0.443,0.769,-2.605,1.121
2021,4568154,Spencer Witter,TE,Boston College,ACC,5,-0.086,-0.086,,-0.577,-0.367,0.439,-0.577,0.036,-0.432,-0.432,,-0.577,-0.733,0.879,-0.577,0.145
2021,4565318,Terion Stewart,RB,Bowling Green,Mid-American,42,-0.081,-2.716,-0.017,0.047,-0.083,-0.063,-0.13,0.077,-3.401,-2.716,-0.684,0.895,-0.827,-0.753,-4.17,0.769
2021,4374172,Chad Magyar,RB,UNLV,Mountain West,10,-0.08,0.947,-0.195,0.034,-0.302,0.302,-0.199,0.195,-0.805,0.947,-1.752,0.102,-1.511,0.604,-1.391,0.586
2021,4258236,Nick Tronti,QB,Florida Atlantic,Conference USA,41,-0.079,-0.131,0.172,-0.295,0.197,-0.206,0.002,-0.182,-3.241,-4.447,1.205,-4.13,2.556,-2.063,0.041,-3.283
2021,4688839,Bryson Moss,RB,Eastern Michigan,Mid-American,14,-0.073,-0.035,-0.08,0.044,-0.23,,0.017,-0.298,-1.027,-0.07,-0.957,0.352,-1.379,,0.167,-1.194
2021,4260206,Jalen Holston,RB,Virginia Tech,ACC,50,-0.072,0.955,-0.161,-0.191,-0.176,0.625,-0.115,0.081,-3.584,3.82,-7.404,-4.785,-3.174,4.375,-4.48,0.896
2021,4255951,Caleb Phillips,TE,Hawai'i,Mountain West,20,-0.072,-0.08,0.074,-0.277,-0.501,0.455,0.298,-0.526,-1.45,-1.524,0.074,-1.938,-2.005,3.641,3.281,-4.731
2021,4612211,Jaison Patterson,RB,Bowling Green,Mid-American,41,-0.07,-0.046,-0.077,-0.111,0.098,-0.239,-0.003,-0.199,-2.865,-0.464,-2.401,-2.222,1.272,-1.916,-0.085,-2.78
2021,4046826,Darien Rencher,RB,Clemson,ACC,20,-0.07,0.529,-0.136,-0.175,0.135,-0.054,-0.153,0.263,-1.396,1.059,-2.454,-2.096,0.809,-0.108,-2.448,1.052
2021,4361181,Wyatt Liewer,WR,Nebraska,Big Ten,8,-0.07,-0.07,,0.04,-0.126,-0.18,-0.059,-0.089,-0.564,-0.564,,0.119,-0.502,-0.18,-0.296,-0.268
2021,4875755,Mason Blakemore,RB,Northern Illinois,Mid-American,19,-0.068,-0.555,-0.011,0.076,-0.327,-0.652,-0.068,,-1.293,-1.11,-0.183,0.991,-1.633,-0.652,-1.293,
2021,4431498,Jayden Ballard,WR,Ohio State,Big Ten,1,-0.068,-0.068,,,,-0.068,,-0.068,-0.068,-0.068,,,,-0.068,,-0.068
2021,4685091,Jack Miller III,QB,Ohio State,Big Ten,19,-0.068,0.156,-0.694,0.715,-0.797,-0.408,0.196,-0.64,-1.289,2.179,-3.468,6.438,-3.188,-1.632,2.55,-3.839
2021,4429243,Tim Baldwin Jr.,RB,Indiana,Big Ten,20,-0.068,-0.651,-0.038,-0.032,0.013,-0.223,0.001,-0.463,-1.368,-0.651,-0.717,-0.317,0.064,-1.114,0.022,-1.389
2021,4431431,Corey Kiner,RB,LSU,SEC,81,-0.066,0.085,-0.069,-0.093,-0.104,0.144,-0.062,-0.089,-5.318,0.17,-5.488,-4.367,-2.8,0.862,-4.245,-1.073
2021,4710449,Alan Lamar,RB,Arkansas State,Sun Belt,55,-0.066,-0.026,-0.075,0.023,-0.247,-0.278,0.006,-0.356,-3.642,-0.258,-3.384,0.723,-3.95,-1.949,0.271,-3.913
2021,4036427,Jacob Huesman,QB,Appalachian State,Sun Belt,24,-0.064,-0.043,-0.21,0.557,0.233,-0.78,0.353,-0.758,-1.528,-0.898,-0.63,3.9,2.098,-3.902,5.297,-6.825
2021,4361805,Keitha Jones Jr.,TE,Tulane,American Athletic,4,-0.06,-0.06,,-0.618,,1.613,-0.618,1.613,-0.239,-0.239,,-1.853,,1.613,-1.853,1.613
2021,4035854,Collin Moore,TE,California,Pac-12,5,-0.06,-0.06,,-0.322,-0.092,0.297,-0.06,,-0.299,-0.299,,-0.322,-0.275,0.297,-0.299,
2021,4243966,Chaton Mobley,RB,Middle Tennessee,Conference USA,38,-0.06,-0.482,0.019,-0.138,-0.357,-0.026,0.033,-0.264,-2.298,-2.894,0.596,-2.073,-4.285,-0.207,0.87,-3.168
2021,4684091,Jamari Gassett,WR,Buffalo,Mid-American,23,-0.059,-0.059,,0.297,0.329,-0.508,0.464,-0.872,-1.353,-1.353,,3.564,1.315,-1.524,6.495,-7.848
2021,4686377,Amauri Pesek-Hickson,RB,Kansas,Big 12,67,-0.059,0.033,-0.069,-0.166,-0.067,0.062,-0.031,-0.163,-3.936,0.228,-4.164,-5.468,-1.481,0.677,-1.648,-2.289
2021,4709392,Anthony Tyus III,RB,Northwestern,Big Ten,46,-0.059,0.363,-0.11,-0.288,0.04,-0.115,-0.143,0.209,-2.703,1.813,-4.516,-6.045,0.727,-0.692,-5.006,2.303
2021,4612210,Joseph McKay,RB,East Carolina,American Athletic,4,-0.059,,-0.059,0.098,-0.217,,-0.059,,-0.237,,-0.237,0.196,-0.433,,-0.237,
2021,4257363,Kevin Mensah,RB,Connecticut,FBS Independents,106,-0.057,0.264,-0.102,-0.173,-0.04,0.226,-0.087,0.01,-6.081,3.431,-9.512,-8.128,-1.517,3.835,-6.406,0.325
2021,4696717,Brian Kowall,RB,UCLA,Pac-12,5,-0.057,,-0.057,-0.6,0.759,0.753,-0.6,0.756,-0.287,,-0.287,-1.799,0.759,0.753,-1.799,1.512
2021,4046981,Martell Pettaway,RB,Middle Tennessee,Conference USA,40,-0.056,-0.39,-0.019,-0.133,-0.288,0.948,-0.004,-0.302,-2.239,-1.561,-0.679,-2.657,-4.325,3.793,-0.124,-2.115
